feature,p_value,score,gbr,rf,xgb,BayesianRidge,mean
p18_NCI,6.888599578558943e-36,167.05082463216957,0.00010738504190135192,0.0002666571647854978,0.00021507067,0.12361442691110186,0.031050884947297658
p19_H1,3.710995672798825e-30,137.52523846543235,0.01215306686502108,1.0870209335339733e-05,0.0,0.007584462241036428,0.004937099828848212
p19_H3,2.7966688523390714e-59,294.6953259655539,3.751717584873853e-05,4.844201920638428e-05,0.0,0.05444750141033545,0.013633365151347642
p19_NCI,2.000443762211053e-55,272.8551131969726,4.434247821328689e-07,5.960711638707266e-06,0.0,0.06271234931045154,0.015679688361718094
p20_H1,5.1709936174800114e-160,996.4649513393783,0.00021143220264765127,8.654571960471034e-05,4.7873844e-05,0.038320760126802154,0.009666652973230811
p20_H3,6.979030225516417e-282,2298.2867569828118,0.3600030908349139,0.0003882449291702384,0.0,0.013895347911832046,0.09357167091897904
p20_NCI,1.1042996331484093e-170,1087.8627277552055,0.006699240371856573,1.0,1.0,0.10354399306307599,0.5275608083587332
p21_H1,3.927001955788575e-11,44.466088008754234,0.00045448415186084433,0.00022309963770313564,0.0015845523,0.0124931723238304,0.003688827114565119
p21_H3,5.561277178882021e-24,106.46838113520006,1.6260425405213274e-05,0.00011865451001880187,0.0,0.05320205404441567,0.013334242244959922
p21_NCI,2.971710995286858e-39,184.70275700677115,4.400059777823487e-06,0.00020395352459500333,0.0011394375,0.11050228623807072,0.027962519342349276
p22_H1,2.0679642828007436e-15,64.69675867490776,0.0,6.910386963003084e-06,0.0002759848,0.024300162118758992,0.006145764329911718
p22_H3,0.6643148000161552,0.18841707435912813,0.0,0.0,0.0,0.0,0.0
p22_NCI,5.849916067144034e-11,43.65750926636268,3.7649224518935477e-06,1.9637198495959136e-05,0.0,0.17148348769435903,0.04287672245382672
p23_H1,0.6052485004029697,0.2672922918171517,0.0,0.0,0.0,0.0,0.0
p23_H3,1.6910601093815916e-45,218.08604967461773,8.368954597620438e-06,0.000208784549926352,0.0034240526,0.008085629679221083,0.0029317089496159326
p23_NCI,6.951450825244769e-08,29.443011987652095,0.00013269440569997306,9.041896076135802e-05,0.0,0.03306743741308969,0.008322637694887756
p24_H1,0.18598679163912413,1.751115199971284,0.0,0.0,0.0,0.0,0.0
p24_H3,1.0012586313101663e-08,33.30278310240503,6.175935463617055e-06,1.6984067973218794e-06,0.0,0.05851646407660733,0.014631084604717067
p24_NCI,2.2876534050898043e-19,83.78230044215978,6.180324069817547e-05,0.00013166121023705168,0.0,0.006369661111960247,0.0016407813907238686
p25_H1,0.8846341984634297,0.021062064006286893,0.0,0.0,0.0,0.0,0.0
p25_H3,2.4707891559881607e-09,36.10514491661787,0.00014429869776265227,9.08005903411215e-06,0.0,0.03879835351048391,0.00973793306682017
p25_NCI,1.6734983685726206e-55,273.29104952782103,0.00015540678066938078,0.00159655076183847,0.00095988053,0.07001894077343393,0.018182694712392488
p26_H1,9.075521625010938e-09,33.49917348609107,4.849427267433119e-06,3.245000920498841e-05,3.912556e-05,0.008635121437355066,0.002177886608419754
p26_H3,0.5704111031583523,0.3221712410915145,0.0,0.0,0.0,0.0,0.0
p26_NCI,5.119877053604149e-06,20.980462521481357,4.371546536509604e-05,5.007947370196901e-05,2.7581214e-05,0.014320777651255313,0.0036105384511940135
p27_H1,1.2780108973959138e-11,46.74793912485259,0.00044204843560487184,2.0216221854822383e-05,0.0,0.06736430220496742,0.016956641715606777
p27_H3,0.003259516952217944,8.690859032526003,0.0,5.434981140451575e-06,0.0,0.009681949653227911,0.002421846158592091
p27_NCI,2.174065355103242e-22,98.59007101958446,0.0035181339125183427,0.00013347851738402839,0.0,0.037058881074595124,0.010177623376124373
p28_H1,4.012976927694626e-09,35.13249318002386,0.00691580514468038,0.0007603921392633033,7.671902e-05,0.03099415383961387,0.009686767536216449
p28_H3,3.4384927224664764e-12,49.424594957055646,9.337136988195115e-07,0.00010486061444469718,0.0,0.02151347168521645,0.005404816503339991
p28_NCI,7.89018264485889e-08,29.191590772728954,4.796430596173623e-05,6.95547514565025e-05,0.0,0.026829972119752042,0.006736872794292571
p29_H1,1.0259724848306341e-36,171.3671209095991,0.00014384625304174415,0.0010195590161324697,0.0078065763,0.014259660416910366,0.005807410502212184
p29_H3,3.224951560001506e-37,173.99729840222795,0.00014384625304174415,0.0010195590161324697,0.0078065763,0.014259660416910366,0.005807410502212184
p29_NCI,8.600622975662842e-37,171.7676621080507,0.00014384625304174415,0.0010195590161324697,0.0078065763,0.014259660416910366,0.005807410502212184
p30_H1,2.1598656849627054e-13,55.09435722391288,4.4522350090281124e-05,0.0008714976170298527,0.0,0.04949819731835565,0.012603554321368945
p30_H3,1.3308370605669855e-07,28.15517850845267,3.073227191867952e-08,1.685810058464896e-06,0.0,0.01822972258649238,0.004557859782205691
p30_NCI,5.439477062604351e-11,43.80503114403037,1.933037126712448e-05,2.278275583845219e-05,5.8430807e-05,0.01475859511314045,0.0037147847618758906
p31_H1,0.02743940956605972,4.874760350915132,1.2935980980377254e-05,0.00019148939629444326,0.0,0.029886150673189,0.007522644012615955
p31_H3,1.1224979106082668e-07,28.492487639239645,8.374865054644287e-05,0.0,0.0,0.03225929082770444,0.008085759869562722
p31_NCI,0.35038393399201373,0.8727417519691419,0.0,0.0,0.0,0.0,0.0
p32_H1,2.8210457656556124e-46,222.30109442214788,1.6684598076166918e-05,0.0001300008922133832,0.00047994766,0.009704215975524257,0.0025827122812502067
p32_H3,1.4265070743324927e-07,28.017700960682664,4.290556931412841e-05,4.276391729824314e-06,0.0,0.010051136641326923,0.002524579650592719
p32_NCI,8.565275609386021e-45,214.27856460798782,3.0224240555148643e-05,3.71073399856499e-05,0.0,0.02071259163048064,0.00519498080275536
p33_H1,1.3246243046351692e-71,366.747277380647,0.009059341299018026,0.0003563309939538581,0.00010425298,0.07352847584745568,0.020762100279256446
p33_H3,1.646983055132009e-08,32.30903632099114,0.0,2.0249643654560357e-06,0.0,0.011226143554654063,0.0028070421297548796
p33_NCI,1.632501002625781e-41,196.69065452994957,0.000603831429593919,0.00010717784404364572,0.0020736873,0.06854814440436487,0.017833210236605872
p34_H1,0.0009642635468310269,10.948740487634183,1.6805023739209203e-06,4.807231880590524e-05,3.1615014e-05,0.02360315167516367,0.005921129877698356
p34_H3,0.00015043661153805478,14.458443028630324,0.0,2.958660603465599e-07,0.0,0.028772096580658945,0.007193098111679823
p34_NCI,1.2238231018900892e-05,19.28586130260578,7.980444568299356e-06,1.3545671920578369e-05,0.0,0.0732026209020213,0.018306036754627546
p35_H1,6.862404440650309e-09,34.058172333820984,0.0006297331879946278,5.852743284660266e-05,5.025057e-06,0.015494090802911371,0.0040468441201650185
p35_H3,4.962809222165389e-20,87.01747405172003,9.493327222780312e-07,0.00030051893226635987,0.00012566076,0.049863814995231515,0.012572736006243028
p35_NCI,3.777363356681729e-74,382.0556064288322,2.4830862492483003e-05,0.0011129956867183294,0.0,0.02356949067024068,0.006176829304862874
p36_H1,3.1316374212523118e-74,382.5478292237982,9.694142349303125e-06,0.0004524678332729132,0.00065560325,0.003089194312452602,0.001051739883476711
p36_H3,1.0350810574150327e-65,331.86951413679327,9.694142349303125e-06,0.0004524678332729132,0.00065560325,0.003089194312452602,0.001051739883476711
p36_NCI,1.1050917291464797e-36,171.19846892090226,0.00044217505961905524,0.00028468576207648256,0.0,0.00863240634534428,0.0023398167917599542
p37_H1,0.9950814512798323,3.801709679046123e-05,0.0,0.0,0.0,0.0,0.0
p37_H3,0.908039515443739,0.013348555127655549,0.0,0.0,0.0,0.0,0.0
p37_NCI,0.012134231973929557,6.310161165390796,0.0008968186687581114,0.0007193345104659351,0.00024041906,0.18780348685807816,0.047415014774323506
p38_H1,0.023536451660967267,5.141493383244051,0.00011598601961563243,0.00038950906572258836,0.00014363666,0.06341425550244363,0.01601584681152598
p38_H3,0.10685940996002359,2.603939329372345,0.0,0.0,0.0,0.0,0.0
p38_NCI,5.319258981078542e-11,43.85035915631214,0.00011147893256284901,0.00021369330777143653,6.229789e-05,0.07421519581743354,0.01865066648729645
p39_H1,6.979391511593393e-139,826.0898049898648,0.004908295713339757,0.00014287229717244108,0.0,0.02891110012462422,0.008490567033784105
p39_H3,4.9227389549577395e-54,265.0526101240526,0.0,4.6869652519853547e-07,0.0,0.01114017613189046,0.0027851612071039147
p39_NCI,6.1840515626609856e-21,91.44158259409895,0.00029129775058436635,0.0022256944849301822,0.0,0.013021409121731456,0.003884600339311501
p40_H1,1.7651414595179813e-16,69.81843599207568,2.91918835914792e-05,0.00012061301074400603,0.00018630295,0.014956612742882857,0.003823180145937389
p40_H3,3.7164670747224325e-07,26.12516389710929,0.0001992419911896455,7.109968276209429e-05,0.0,0.01645154988351323,0.004180472889366242
p40_NCI,2.135780209305257e-12,50.39756178787024,1.6270421758863797e-05,0.00010104982940172102,9.725341e-05,0.05437115433309741,0.013646431998760979
p41_H1,1.3564590894181776e-16,70.36805844116945,0.000601683990278722,0.00039035245243043167,0.0023631335,0.07846267725483716,0.02045446179364835
p41_H3,0.25844929345840334,1.2782479108810683,0.0,0.0,0.0,0.0,0.0
p41_NCI,5.500507303607142e-26,116.46378598310919,0.0665584752733821,0.0001450061999409785,0.00019956214,0.01076569739790443,0.019417185253399444
p42_H1,3.894597572311863e-127,737.150130720133,0.0,0.0006903550157973443,0.0005559166,0.01809951703207709,0.004836447155198853
p42_H3,2.0429469179959898e-231,1685.2028491189262,4.056623931733051e-06,3.922311403474102e-05,0.0,0.03970263330185915,0.009936478259956406
p42_NCI,4.791228046630574e-45,215.6407325262025,0.00012083171581284126,0.0003245799483302841,3.1274256e-05,0.10418943765354785,0.026166530893394994
p43_H1,5.545911655903646e-16,67.43258116039321,1.115096709246358e-05,3.491905834891204e-05,0.001404981,0.053408322945950694,0.013714843495962047
p43_H3,0.17109059520715614,1.8755895237047433,0.0,0.0,0.0,0.0,0.0
p43_NCI,0.00033945057690528357,12.91287938992707,0.003918602789143553,4.842713240599964e-05,0.0001417023,0.03834919519865083,0.010614481855383742
p44_H1,3.910280250170611e-86,456.19302687816236,9.569542715756207e-05,0.002922944153809204,0.0010923952,0.013475084805268614,0.004396529887344142
p44_H3,3.5218192743142833e-09,35.39418090708344,0.0,1.1446213581915913e-05,0.0,0.0259713332202823,0.006495694858466053
p44_NCI,3.2325736593049444e-268,2120.46750516322,0.00040240686285207376,0.0004610266344620838,0.0,0.011307962114662819,0.003042848902994244
p45_H1,2.678290295149163e-05,17.770111852016594,0.004966733039142145,0.0005298908753554084,0.00012260201,0.023470560701747425,0.007272446656655898
p45_H3,7.797631956929892e-17,71.52447565627345,2.212926620518125e-05,4.720927819462059e-05,0.0,0.046687632928055396,0.0116892428681138
p45_NCI,0.9264134954769588,0.00853358486447353,0.0,0.0,0.0,0.0,0.0
p46_H1,0.2475935391112128,1.3381242581172739,0.0,0.0,0.0,0.0,0.0
p46_H3,0.4468818682464727,0.5789262631132303,0.0,0.0,0.0,0.0,0.0
p46_NCI,1.7369625145654315e-08,32.20291976857468,1.9506330231709253e-05,0.00012514378869794742,0.0,0.05250871324242576,0.013163340840338853
p47_H1,0.0774543059409986,3.122841313671435,0.008991072741676901,4.2065312060806664e-05,9.055869e-06,0.0320804909672215,0.010280671222429521
p47_H3,2.3172225491201236e-05,18.049814176646816,0.0007263070356191934,2.034226755892053e-06,0.0,0.05131190738497492,0.013010062161837501
p47_NCI,2.316135072994312e-07,27.05889089265175,1.4121362799440363e-05,4.393684097357659e-05,0.0,0.08364778150136587,0.02092645992628472
p48_H1,2.093459572649672e-12,50.43847812969329,0.004811145747114578,0.0011580112319643664,0.00021396465,0.04035907144426602,0.011635548269107489
p48_H3,1.5988695081926124e-11,46.29211994343896,0.00016084176879749797,0.00022316980679852028,0.0,0.05285663486873097,0.013310161611081747
p48_NCI,2.5237956287439596e-33,153.75886787903062,0.0026701847074712152,0.0004630472941123319,0.0005410351,0.026178585318530342,0.0074632131015076025
p49_H1,1.3240763198955925e-21,94.726906499231,6.820653005955769e-05,9.477786415928964e-05,2.4308885e-05,0.06859250918009648,0.017194950614893456
p49_H3,5.882953895035001e-10,38.99125445382288,3.247491619555475e-07,4.693427562268147e-06,0.0,0.03420461884723625,0.008552409255990118
p49_NCI,2.6141836273453115e-35,164.03622793815185,2.2985397367689606e-05,0.004129772007199139,0.002796116,0.06187792314467922,0.01720669915036037
p50_H1,1.5169017249945555e-63,319.24736018824325,8.401335105311318e-07,0.00011746695068014202,0.0011075876,0.026028921083662112,0.006813703940830759
p50_H3,8.085941046537581e-64,320.83377732632573,8.401335105311318e-07,0.00011746695068014202,0.0011075876,0.026028921083662112,0.006813703940830759
p50_NCI,2.0408278395754826e-66,336.00161242836134,0.00015251439824108125,7.965402837633468e-05,0.0,0.04545602837431375,0.01142204920023279
p51_H1,1.5414537073277223e-159,992.4875667772246,0.0732126770940903,0.0006313305997029269,0.00022860743,0.2409743342890223,0.07876173735332188
p51_H3,3.1720768534262625e-170,1083.8606428412425,2.924828860147046e-05,0.0001977569347936927,0.0,0.2064044007530255,0.051657851494105164
p51_NCI,4.893774802529005e-107,593.9222031357041,0.002946535986392798,0.0003235040756017106,0.00016702763,0.09734111345536813,0.025194545285625376
p52_H1,8.214852652070758e-39,182.37296287500894,2.8500015081170482e-05,0.00041400707509406414,0.00073071447,0.01161309698695958,0.00319657963670431
p52_H3,8.739168496685778e-06,19.939743810183586,0.0,2.2508202618620354e-07,0.0,0.023233969733504594,0.005808548703882695
p52_NCI,8.94415769494339e-46,219.58373658782273,8.051457362385727e-05,0.0004896290333745396,1.7837503e-05,0.07700265044960992,0.019397657889911404
p53_H1,5.195859724026519e-32,147.0013662970206,0.00012291510070247769,5.1068630458349406e-05,0.0006404588,0.027169799513276208,0.006996060505263149
p53_H3,2.518193366664047e-66,335.466087663342,1.1279062415546569e-05,0.0,0.0,0.011657113024862146,0.002917098021819423
p53_NCI,7.20060996926549e-07,24.82220296797454,0.023581249251809974,1.2667207772872345e-05,0.0,0.005221689239847565,0.007203901424857603
p55_H1,9.522351541413094e-05,15.331817142364645,7.333487120989071e-05,5.5576847459174096e-05,4.2978586e-06,0.039994621091790174,0.010031957667263619
p55_H3,0.38493522392510127,0.7554292789782,0.0,0.0,0.0,0.0,0.0
p55_NCI,1.7549002071274433e-84,445.77016999660947,0.0003641033511746264,0.00036254215419458965,9.254991e-05,0.033583349370893474,0.008600636196976168
p56_H1,4.883864927185322e-63,316.3033555038209,0.00018721461731562996,0.0014848468226103056,1.6341317e-05,0.07858288897854929,0.020067822933856373
p56_H3,1.6163176462546064e-06,23.23432883136328,0.00047955019881006756,0.00010007762046521702,0.0,0.0006377678701260652,0.00030434892235033746
p56_NCI,9.65059293338426e-62,308.81707628334885,0.00019909445934849227,0.0001780791928313783,0.00010447779,0.03318547826437642,0.008416782426423217
p57_H1,1.1828231826283522e-31,145.16966640410791,1.869713285790184e-05,1.7165047877390486e-08,0.0,0.04396979651260482,0.01099712770262765
p57_H3,2.5163319797027065e-31,143.4910869265166,1.869713285790184e-05,1.7165047877390486e-08,0.0,0.04396979651260482,0.01099712770262765
p57_NCI,2.6690900504291823e-30,138.254333546934,1.869713285790184e-05,1.7165047877390486e-08,0.0,0.04396979651260482,0.01099712770262765
p58_H1,0.7980185599523105,0.06551996880779072,0.0,0.0,0.0,0.0,0.0
p58_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
p58_NCI,0.004307814869004993,8.18020359875927,9.832607683306004e-06,3.832978557816998e-06,0.0,0.04296645192892256,0.01074502937879092
p59_H1,3.125958338036521e-119,679.5069016836558,0.14461318290098207,0.00010407575939270949,9.158335e-06,0.06644027741455724,0.05279167360252312
p59_H3,7.217640862483105e-40,187.9521269260012,0.0,7.0384897317860895e-06,0.0,0.040892175061909876,0.010224803387910415
p59_NCI,2.3101658137503598e-60,300.89053421130905,5.820893817118907e-05,9.210056119604897e-05,0.0,0.0681658722635812,0.01707904544073711
p60_H1,8.10011643157988e-06,20.087364347456006,0.0012088194170245174,3.703725097309216e-05,0.0,0.0720930998307433,0.018334739124685227
p60_H3,0.007824239695193467,7.0969415756827114,0.0,0.0,0.0,0.008208811062959351,0.002052202765739838
p60_NCI,0.0006765621367283866,11.612747152794801,7.007371041349305e-05,9.190720430784656e-06,0.0,0.06891325045551763,0.017248128721590476
p61_H1,4.689814337387549e-06,21.151518231096105,5.2507405154499066e-05,6.3285951654117495e-06,0.0,0.0021131011575655986,0.0005429842894713774
p61_H3,1.126078745406029e-06,23.9433600769339,5.2507405154499066e-05,6.3285951654117495e-06,0.0,0.0021131011575655986,0.0005429842894713774
p61_NCI,2.136258411312242e-05,18.206985137834614,0.0,4.235449381654534e-05,0.0,0.0022455951319718076,0.0005719874064470883
p62_H1,1.1849413381468687e-18,80.31084178466506,0.0001948665417261343,0.0002672103224641601,0.0001339578,0.07832685506820926,0.01973072243338836
p62_H3,0.00029856133077886684,13.155867253592376,0.0,9.994900586332617e-05,0.0,0.09196525633311468,0.023016301334744502
p62_NCI,2.127300159271409e-66,335.8958661790736,0.025580084961552774,0.0005391859111522934,9.775527e-05,0.07779479275904404,0.026002954725427865
p63_H1,2.2049921356172166e-25,113.44856077846826,0.0006737085664833586,0.00027017657088356585,0.00018719323,0.03842842960905521,0.009889876994781754
p63_H3,0.1590037547832919,1.9861253539459587,0.0,0.0,0.0,0.0,0.0
p63_NCI,0.2500210203037711,1.3244584661807477,0.0,0.0,0.0,0.0,0.0
p64_H1,0.7775692567259693,0.07983518116241249,0.0,0.0,0.0,0.0,0.0
p64_H3,3.612947634898797e-05,17.19275251915007,0.010071470545652937,0.0003318916850696218,0.0073076766,0.04294254448039949,0.015163395827387932
p64_NCI,1.1910570037765433e-16,70.63955509632211,0.003657138165398336,0.0038995728270998526,0.004168603,0.020999117422337503,0.008181107879610896
p65_H1,3.822763873287776e-05,17.0840043589538,0.0008296313902864617,4.694206721766086e-05,0.0,0.02085379992029826,0.005432593344450596
p65_H3,0.40895759121580877,0.6823035824233606,0.0,0.0,0.0,0.0,0.0
p65_NCI,9.086802152138767e-05,15.42141252969745,3.832992547216916e-06,2.4440298758154588e-05,0.0,0.0138900529028751,0.0034795815485451176
p66_H1,7.241675185051444e-08,29.36181402345577,5.586711514282446e-06,0.00015185847162406431,0.0,0.019283960393249092,0.00486035139409686
p66_H3,4.4530405755947574e-05,16.790210034845707,3.774282364704375e-05,1.0836097490987584e-05,0.0,0.010548963653798458,0.002649385643734122
p66_NCI,0.03688122836760807,4.365552017949914,0.0010450031091701418,0.00010306624592907723,0.0002096343,0.1536417618853407,0.038749866383647816
p67_H1,0.007492724866397022,7.175042643510303,0.0,0.0,0.0,0.008208811062959351,0.002052202765739838
p67_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
p67_NCI,0.009057805247591155,6.833449082690794,0.0,0.0,0.0,0.008208811062959351,0.002052202765739838
p68_H1,1.1501065759469276e-13,56.39040199107936,6.0054489170068114e-06,1.8021278860956986e-05,0.0,0.12808567896597606,0.032027426423438504
p68_H3,6.126318960323626e-17,72.02873867145908,1.8919044454598632e-05,6.610567216033425e-06,0.0013648131,0.05497737322776307,0.014091928977311664
p68_NCI,0.04172297528488465,4.155245675720958,0.00014968935083613878,7.359737252637452e-06,0.0,0.04345953852665273,0.010904146903685377
p69_H1,2.457805075694173e-70,359.17287276976214,0.0008554727929016352,4.73841650521527e-05,0.0,0.03142781092437276,0.008082666970581636
p69_H3,3.788898079042954e-06,21.56773124155562,0.0,1.9864451232671276e-06,0.0,0.04270111065229152,0.010675774274353697
p69_NCI,3.160045675007442e-175,1127.9221103350783,1.014940560399273e-05,4.620553301072063e-05,9.3121125e-05,0.024603382538307735,0.006188214650542211
p70_H1,0.0017267376197433058,9.863550682404046,3.972033355493893e-09,4.414018517892999e-06,0.0,0.001652606217809993,0.00041425605209031036
p70_H3,4.929938235136287e-05,16.594525316198624,2.480414183682728e-07,3.6329957991116287e-06,0.0,0.016652472305937277,0.004164088335788689
p70_NCI,0.000365167428416898,12.77476777061362,0.0,0.00011555603199415569,0.0,0.07875434092316226,0.019717474238789105
p71_H1,1.6569605995579847e-06,23.185650247516893,0.0017402323697582485,1.2327974000488037e-06,0.0,0.03916200655115583,0.010225867929578532
p71_H3,5.599868623851391e-06,20.805831477992548,9.06779275331833e-07,6.328663488936452e-06,0.0,0.021158663452912917,0.005291474723919296
p71_NCI,0.2111306440895411,1.5653156611551369,0.0,0.0,0.0,0.0,0.0
p72_H1,0.007824239695179222,7.096941575686027,0.0,0.0,0.0,0.008208811062959351,0.002052202765739838
p72_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
p72_NCI,0.007824239696022597,7.096941575491727,0.0,0.0,0.0,0.008208811062959351,0.002052202765739838
