feature,xgb,rf,BayesianRidge,gbr,mean
106,0.03717159852385521,0.4390476240498376,1.0,0.2578643766459885,0.4335208998049203
107,0.005178500432521105,0.03774517595513724,0.3485981461229037,0.052895520544983345,0.11110433576388634
108,0.0,0.0,0.0,0.0,0.0
109,0.0,0.288961465795423,0.20343132747030584,0.21396081797580643,0.17658840281038382
110,0.0003302512050140649,0.027439513824726845,0.1260682684958422,0.007094557605930196,0.04023314778287833
111,0.00023227078781928867,0.019575451824319173,0.02975509435923056,0.010089587303043173,0.014913101068603048
112,0.0008987420005723834,0.12313534868787004,0.15711872625122258,0.028570572593847286,0.07743084738337806
113,0.0,0.0,0.0,0.0,0.0
114,0.0,0.005767925511902012,0.1183302795583115,2.0045706162326915e-05,0.031029562694093963
115,0.0,0.00429848461916673,0.08528313785105708,0.009530492538080446,0.02477802875207606
116,0.0,0.01842328363985214,0.0890457991286576,0.0023490426128088423,0.027454531345329644
117,0.0014964393340051174,0.011946221258456322,0.21160908660369795,0.00970040269496974,0.058688037472782284
118,0.0,0.021145832452302456,0.0674740764443737,0.0066282125870935306,0.02381203037094242
119,0.0,0.06540126235769723,0.0812955836121145,0.0016666846256378975,0.037090882648862414
120,0.0,0.04884113231548432,0.17517728740276184,0.0030411772005010072,0.05676489922968679
121,0.026054641231894493,0.10646011354753887,0.2790091528841978,0.08663465212179529,0.12453963994635661
122,0.0,2.761216635588484e-08,0.05360922806109623,8.569987558370425e-07,0.013402528168004605
123,0.007047915365546942,0.05518899046627968,0.09818815821208039,0.01144070905487078,0.04296644327469445
124,0.02190009504556656,0.03959064609039087,0.06646799559686338,0.02402993473181694,0.03799716786615944
125,0.0,0.01335569262544343,0.11881570780947512,0.00496017979331625,0.0342828950570587
126,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0167299888954509,0.03842495430431062,0.01076097611864893,0.016478979829602614
128,0.009022329933941364,0.14105698202759254,0.06406297377888377,0.13704553286524937,0.08779695465141676
129,0.0,0.08054747320692596,0.0954120560290528,0.02554924777940575,0.050377194253846125
130,0.0,0.0,0.0,0.0,0.0
131,0.000866522139403969,0.01777750792391354,0.23680479353657694,0.015178872058896105,0.06765692391469764
132,0.0016187649453058839,0.01848310273212379,0.1496027962280547,0.01451399089802425,0.04605466370087715
133,0.0,0.0,0.0,0.0,0.0
134,0.0003105063224211335,0.008299324500082306,0.10927650680478977,0.005118361704872342,0.03075117483304139
135,0.0,0.011381117908928848,0.1166791247438057,0.017314175400415865,0.0363436045132876
136,0.011064589954912663,0.011671455621994706,0.14796940120586954,0.008342083580330574,0.04476188259077687
137,0.0,0.0,0.0,0.0,0.0
138,0.002403808292001486,0.010733191932087086,0.14630065830739478,0.009599036797448862,0.04225917383223305
139,0.0005264047649689019,0.16569412986228071,0.20813653930303674,0.11836263344695971,0.12317992684431153
140,0.0,0.007518180185790394,0.059042905416578084,0.00013151414458615677,0.01667314993673866
141,0.0,0.034502657036817215,0.043635638929383415,0.007428184395502402,0.021391620090425757
142,0.0,0.0068769505575423315,0.10951681743973316,0.002095782050083073,0.02962238751183964
143,0.0,0.002070096908862421,0.06654953379821307,0.00027499127810052436,0.017223655496294007
144,0.0,0.216787615593305,0.08621871745824994,0.10451303071367236,0.10187984094130682
145,0.0,0.04885711718941203,0.038103382145663285,0.040647468367889926,0.031901991925741315
146,0.0,0.008150983210178547,0.05362683016596872,0.00185579604801282,0.015908402356040022
147,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0
149,0.0002496461966075003,0.02478450068625051,0.05067562880332847,0.0012943783293139141,0.019251038503875096
150,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0
152,0.0,0.009316756516828546,0.04451712352202475,0.00024404044078155413,0.013519480119908712
153,0.0,0.01136231680103697,0.07258717924534049,0.0056707329592448185,0.02240505725140557
154,0.00036774176987819374,0.09646087715033695,0.21061692564749926,0.005309309516140361,0.07818871352096368
155,0.0,0.0,0.0,0.0,0.0
156,0.0,0.02014323457737382,0.045457754762471714,0.011581873726792364,0.019295715766659477
157,0.0006397542310878634,0.11273239196994843,0.18489471627903495,0.019303505586938788,0.0793925920167525
158,0.0,0.7452927400433476,0.22409990208523342,0.4848798949057064,0.3635681342585718
159,0.0,0.021008559478647167,0.07831890703059029,0.012714142121624507,0.02801040215771549
160,0.0,0.0029054168923019724,0.06197493887878079,0.0008717824171020292,0.0164380345470462
161,0.0,0.07454889676535437,0.01891284760340552,0.00031536763080458076,0.023444277999891117
162,0.17811937630176544,0.45109632839946884,0.16999012804740066,0.26839880590454657,0.2669011596632954
163,0.0,0.1940727182051613,0.15326969901970847,0.05304815922623529,0.10009764411277627
164,0.0,0.037355480802511117,0.13281754823982853,0.0024435099596254186,0.04315413475049126
165,0.0,0.07986803880552422,0.17654520981446858,0.030016995469622228,0.07160756102240376
166,0.0,0.03489148220243652,0.13489630564566013,0.02587258628242849,0.048915093532631286
167,0.0,0.012543796540486951,0.03338138567521685,0.003398957605549643,0.01233103495531336
168,0.0,0.02727659015127774,0.08844344113990532,0.004598673763507374,0.03007967626367261
169,0.0,0.004914444295985348,0.06398402963590019,0.0002412670973989258,0.017284935257321117
170,0.00026228639762848616,0.0234107671917941,0.06233149574178515,0.014131295175342968,0.025033961126637676
171,0.0,0.06358956692158298,0.13081854707063043,0.045984990338135426,0.06009827608258721
172,0.0,0.06843248411222796,0.07025080877237928,0.017243307934943625,0.03898165020488772
173,0.0,0.0,0.0,0.0,0.0
174,2.8950089472346008e-05,0.006533883448132362,0.053320414341208544,0.0017998809140751292,0.015420782198222096
175,0.0005284952931106091,0.009515370392798487,0.23444014115087936,0.0020693363773907104,0.06163833580354479
176,0.012377598322927952,0.051132424193056865,0.26338226114113134,0.03814408711955787,0.0912590926941685
177,0.0,0.0,0.0,0.0,0.0
178,0.00028495441074483097,0.027578728109485563,0.22555643699556122,0.010851339737787997,0.06606786481339491
179,0.0007140792440623045,0.02038947396022752,0.1069797301517233,0.009214328446976425,0.03432440295074739
180,0.0,0.1581487800626007,0.08971506199071376,0.041600328672119706,0.07236604268135854
181,0.0,0.0625200656034539,0.1373010185044792,0.004444474049898509,0.0510663895394579
182,0.0,0.1938914585892373,0.07029184461920895,0.20242692189925804,0.11665255627692607
183,0.0,0.01303603221474298,0.04995458095179939,0.011138603456491813,0.018532304155758544
184,0.00939722079783678,0.02605363962308323,0.18683878355044323,0.01004138689844509,0.05808275771745208
185,0.0,0.010305289235476701,0.021568787884299646,0.00013156573189417064,0.00800141071291763
186,0.0004521226801443845,0.024045905644843327,0.16587077057542263,0.0065459248654945665,0.04922868094147623
187,0.0,0.0,0.0,0.0,0.0
188,0.00020981780835427344,0.0027513446887956782,0.04322724793951153,0.0005626558650852922,0.011687766575436692
189,0.0,0.008282614252277292,0.07281935534526772,0.0032472077283018643,0.02108729433146172
190,0.0,0.10828403037518715,0.052293679777835604,0.001560803992807539,0.04053462853645757
191,0.0,0.0,0.0,0.0,0.0
192,0.0,0.049765325700729106,0.030055732569832815,0.007501296674878526,0.02183058873636011
193,0.0005429544835351408,0.006371222046915973,0.04943916851766693,0.002833728392946036,0.01479676836026602
194,0.0036509286146610975,0.021458640977975726,0.3921315630393482,0.020285412343146996,0.10938163624378301
195,0.0,0.00637883917260688,0.08576094235030086,0.0003490480450089634,0.023122207391979177
196,0.0,0.0001398006677306816,0.08220597362863548,0.0007835898865584877,0.020782341045731165
197,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0
199,0.0,0.01716652217741539,0.09385123230845677,0.0018058677036428366,0.02820590554737875
200,0.0,0.3103324942642313,0.14702406420926392,0.1292251479533168,0.146645426606703
201,0.0,0.0,0.0,0.0,0.0
202,2.8473299607867375e-05,0.018888518764915763,0.05845602906089308,0.008655388998786132,0.021507102531050714
203,0.0,0.0,0.0,0.0,0.0
204,0.0,0.07091786372836914,0.06833723926222762,0.00862452590662112,0.036969907224304474
205,0.0,0.5604246333744464,0.1538773731140578,0.31608201684407605,0.25759600583314507
206,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0
209,0.0,0.02452930584707385,0.14218882036702815,0.018804977182743106,0.04638077584921128
210,0.0,0.026848647387789238,0.1353987432174853,0.007320094730905751,0.042391871334045074
211,0.0,0.025986424968110336,0.24865787008820797,0.011896781396212131,0.07163526911313262
212,0.0,0.005656254560098715,0.09866691398511795,0.0029748760136119774,0.02682451113970716
213,0.0,0.011006536842493558,0.07132121125898724,0.0022938289651457133,0.02115539426665663
214,0.0,0.014635415537538185,0.08220201459732245,0.0030119763339116197,0.02496235161719306
215,0.0,0.026082319036840766,0.2488677640155789,0.011901361081364952,0.07171286103344615
216,0.0,0.024828588879312094,0.22046600440051276,0.00756829597909034,0.0632157223147288
217,1.0,0.96178223890814,0.24614204896629677,0.375003313458498,0.6457319003332336
218,0.0009658507187850773,0.13533311145297022,0.05922105384375451,0.44008293259764675,0.15890073715328915
219,0.0,0.011899775234381887,0.07085450667013746,0.0012129142492063461,0.020991799038431423
220,0.0,0.011259326071783428,0.047746298352135265,0.0034154605246894242,0.01560527123715203
221,0.0014411263400688767,0.10005974023880748,0.3403580230199817,0.014288129230997624,0.11403675470746392
222,0.0,0.33541233554682387,0.2169610302454877,0.5571405960723042,0.2773784904661539
223,0.0,0.027513216429304904,0.047910245884780454,0.024026512195443765,0.024862493627382284
224,0.0,0.012839238301604354,0.12871333887597994,0.02433455790289265,0.04147178377011924
225,0.000906985776964575,0.15026660436215694,0.22918283167320516,0.2597963316964104,0.16003818837718425
226,0.0,0.0,0.0,0.0,0.0
227,0.015149205923080444,0.1408955858566946,0.12766831715294835,0.1246873404682757,0.10210011235024977
228,0.0003454724501352757,0.032589796004534634,0.10208266099523645,0.003900039654445358,0.03472949227608793
229,0.0,0.0,0.0,0.0,0.0
230,0.0,0.06810041544708864,0.05882940778796127,8.343321245963016e-05,0.03175331411187739
231,0.0,0.03639905410315099,0.21707676906791498,0.023261372057337283,0.06918429880710082
232,0.0,0.005246596101877999,0.09881429531226828,0.003848676819164331,0.02697739205832765
233,0.7321069836616516,0.251094783111921,0.30568439650480644,0.14077574435454837,0.35741547690823183
234,4.593701669364236e-05,0.012910408659229685,0.08545000111407118,0.017947766664439188,0.029088528363608424
235,0.0,0.008437812242457323,0.05969759167376491,0.0025856092257498515,0.01768025328549302
236,0.0,0.04420925787021698,0.08962092164030813,0.0016991691216655988,0.03388233715804768
237,0.0,0.0,0.0,0.0,0.0
238,0.0035382125061005354,0.021745155599934216,0.15869199146235755,0.00554737322400382,0.04738068319809902
239,0.0,0.061861847869499845,0.07256607659954734,0.00394403538952507,0.03459298996464306
240,0.0,0.02504496862374529,0.0707151431404846,0.002564714604017265,0.02458120659206179
241,0.0,0.028551250498818636,0.06260412013499354,0.008691780926605532,0.024961787890104427
242,0.0010709752095863223,0.04332942362227089,0.07668384788306301,0.03743375478151095,0.0396295003741078
243,0.0,0.17052684939341187,0.17494146683963785,0.27510972223027413,0.15514450961583098
244,0.0,0.0,0.0,0.0,0.0
245,0.0,0.02313048434193737,0.03751094698874791,0.0008474285913750335,0.01537221498051508
246,0.0,0.009145061455353177,0.07974857779287478,0.006040022921363588,0.023733415542397888
247,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0
250,0.0,0.02567943326594995,0.0076834357840781945,0.0014221245117027991,0.008696248390432737
251,0.0,0.1559926569637759,0.09943787992858161,0.032236993702360016,0.07191688264867938
252,0.0,0.033805792777308746,0.22790739994726442,0.011591971176686056,0.0683262909753148
253,0.0,0.0011886081959326478,0.021145235681020957,0.0,0.0055834609692384015
254,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0
261,0.0,0.017405340459785576,0.07111365410528131,0.00018842660809705928,0.022176855293290988
262,0.0004992923932150006,0.012621091368167355,0.02132051523966532,0.0007047470394876207,0.008786411510133823
263,0.0,0.0,0.0,0.0,0.0
264,0.0,0.017454968045614645,0.07826699935893049,0.011643788023463367,0.026841438857002128
265,0.0,0.016143667555111044,0.09898216779417313,6.773829170563581e-05,0.02879839341024745
266,9.985848009819165e-05,0.006175331545307952,0.03215627035090403,0.00023859351470283566,0.009667513472753252
267,0.002356772543862462,0.019739244281492638,0.12534224996880866,0.02349603408151009,0.04273357521891846
268,0.00044099375372752547,0.01575081738160955,0.11962877937214607,0.0032140330446862103,0.034758655888042334
269,0.00939722079783678,0.01735754826929118,0.06485249885444476,0.015514207860046137,0.026780368945404715
270,0.0,0.015979507375526624,0.0461505760205594,9.391520817274964e-05,0.015555999651064694
271,0.0,0.024891649162976228,0.05257460426228089,0.01311882270146932,0.02264626903168161
272,0.0,0.0,0.0,0.0,0.0
273,0.0,0.004949574890990442,0.0847465087629142,0.00574053115053678,0.02385915370111036
274,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0071293316485651044,0.10349980314562719,0.003186438581408971,0.02845389334390032
276,0.0,0.09005087101347266,0.050950322769643897,0.0042099719602938564,0.0363027914358526
277,0.0,0.09771676349839271,7.085337210877717e-06,0.0002002265762082347,0.024481018852952955
278,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0
280,0.0,0.006562794549816105,0.10646437565969699,0.0009487103631030357,0.028493970143154034
281,0.0,0.0,0.0,0.0,0.0
282,0.0,0.09070885910504707,0.2581519673460713,0.048245515541609364,0.09927658549818194
283,0.0,0.14777101984848365,0.08792154149772716,0.12848282135723857,0.09104384567586235
284,0.0,0.28483041980697155,0.061971396210175826,0.23313402185214657,0.14498395946732348
285,0.0,0.022442976202247864,0.0567357127698167,0.01369159846554884,0.02321757185940335
286,0.0,0.0695525204890925,0.12925835630120316,0.0076122316498085036,0.05160577711002604
287,0.0,0.0,0.0,0.0,0.0
288,0.00020487232541199774,0.029172003984501496,0.05892610424029685,0.009050058694534256,0.024338259811186154
289,0.0,0.013395108179207336,0.06001150902364248,0.0011590217766669125,0.01864140974487918
290,0.004079396370798349,0.05356099699579333,0.2042668396045043,0.0825695185900355,0.08611918789028286
291,0.0,0.0157638156937894,0.1677224357291983,0.04747014708050068,0.05773909962587209
292,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,0.0,0.0
296,0.0,0.006454896561088415,0.11040177968338559,0.008760939707944686,0.03140440398810467
297,0.006823482923209667,0.05006668466248498,0.4253771276615248,0.024094013002581252,0.1265903270624502
298,0.0,0.021543742505393954,0.06707674761740802,0.010442837369151314,0.024765831872988323
299,0.0,0.02857710821917814,0.0950472374794949,0.004660422693408233,0.03207119209802032
300,0.0,0.00976197271285489,0.07839489640506836,0.002581083564333836,0.022684488170564274
301,0.34082096815109253,0.37109558386096464,0.17692379351297996,0.4438379850736918,0.3331695826496822
302,0.0,0.0,0.0,0.0,0.0
303,0.0034133973531425,0.024737352202145423,0.04650181676507642,0.011712274494542351,0.021591210203726674
304,0.0,0.0,0.0,0.0,0.0
305,0.0,0.2721750348136742,0.22673729742256413,0.28614440934339597,0.19626418539490859
306,0.0,0.012120622700191859,0.10680296579522554,0.0006196460502940892,0.029885808636427872
307,0.0,0.022759867265601027,0.07900563259251905,0.0002602621813307613,0.025506440509862713
308,0.00013653446512762457,0.006363090456018332,0.06294076852057517,0.0016085051279431657,0.017762224642416075
309,0.0,0.25024678192691713,0.14763707730002493,0.06490660788162464,0.11569761677714166
310,0.0,0.011086835556715708,0.1253690205758094,5.988589892780071e-05,0.03412893550786323
311,0.0006697701173834503,0.419285824033293,0.24294104838838496,0.4706132767140123,0.28337747981326844
312,0.0,0.0,0.0,0.0,0.0
313,0.0,0.03380131168343616,0.05621448744902636,0.0020317157626963695,0.023011878723789722
314,0.0011767968535423279,0.027054697067677134,0.16323552160647384,0.01616475179745404,0.05190794183128683
315,0.0,0.011230502504099675,0.02950994180574787,0.0038325608074069356,0.01114325127931362
316,0.011591247282922268,0.5008499529470549,0.1924695876727172,0.5023712788166276,0.30182051667983045
317,0.0,0.1152953321803522,0.10903488315219358,0.00267311351565923,0.05675083221205125
318,0.0,0.0034282810572623425,0.08954405653016469,0.0031659371415254625,0.024034568682238123
319,0.0006242558592930436,0.17970889788885866,0.08194402233309259,0.050596842542662994,0.07821850465597682
320,0.013949544169008732,0.04159776257070411,0.22293288391353716,0.022664561686604825,0.0752861880849637
321,0.0,0.00866532569244571,0.0292254750953467,0.0037758119123565323,0.010416653175037236
322,0.0,0.24486430951675459,0.29382581575077643,0.05708871988776171,0.1489447112888232
323,0.0,0.0,0.0,0.0,0.0
324,0.0008640525047667325,0.020849025776709256,0.10144418077540858,0.013911480534602023,0.03426718489787165
325,0.0,0.4794776236687817,0.13891362543581007,0.2625540391357104,0.22023632206007554
326,0.000979748205281794,0.011916711734003094,0.02440432224575591,0.002302258995436348,0.009900760295119286
327,0.0,0.2341852422842546,0.11691138590645865,0.00567491941195203,0.08919288690066632
328,0.0,0.02017189293195791,0.07187764683841075,0.012181472355991745,0.0260577530315901
329,0.0,0.19062103639417302,0.15795512760077923,0.013410151403740066,0.09049657884967309
330,0.0,0.0,0.0,0.0,0.0
331,0.0,0.06962747926640395,0.1018801593160896,0.0012987393932645662,0.043201594493939524
332,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0019530305390296015,0.006804625063341514,0.03937520158715313,0.012033214297381061
335,0.0,0.012113479836761672,0.05511628185084329,0.0012030473908863355,0.017108202269622824
336,0.0,0.0006872102176492881,0.08226146008890085,0.002353359806954576,0.02132550752837618
337,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0
339,0.0,0.017174464407338212,0.3475358193666287,0.003035996394339796,0.09193657004207667
340,0.0,0.0,0.0,0.0,0.0
341,0.0,0.009941549109953,0.08860099167932402,9.904599203093689e-05,0.024660396695326988
342,0.0,0.023881318767367914,0.11802102149853418,0.011138665371423594,0.038260251409331425
343,0.023182494565844536,1.0,0.22081016753023028,1.0,0.5609981655240187
344,0.0,0.0,0.0,0.0,0.0
345,0.0,0.14359441388789368,0.16444909756272094,0.06075571846479411,0.09219980747885217
346,0.0,0.03173045170026026,0.14517784804742656,0.01803382078613071,0.048735530133454386
347,0.0,0.05607668094450212,0.0671570441439625,0.06887939853013621,0.04802828090465021
348,0.0,0.1281214623106749,0.05095569723679717,0.09877546886939284,0.06946315710421622
349,0.0,0.0,0.0,0.0,0.0
350,0.0,0.3250935610706303,0.015816321732145484,0.03567153499161103,0.0941453544485967
351,0.0,0.0947780665821354,0.23740135518605562,0.05748777331489733,0.0974167987707721
352,0.0,0.005983290850022435,0.1388687667498899,0.011683199474027241,0.0391338142684849
353,0.001421234104782343,0.07657064001992461,0.11062407768902834,0.0005187513843267917,0.04728367579951553
